SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,970 White Dr,Santa Clara,CA,95051,998000,3,2.0,Santa Clara,1418,5677,1955,7,704,,Active,December-12-2021 02:00 PM,December-12-2021 04:00 PM,https://www.redfin.com/CA/Santa-Clara/970-White-Dr-95051/home/734188,San Francisco MLS,421608390,N,Y,37.3433695,-121.9728609
MLS Listing,,Single Family Residential,1445 Franklin St,SANTA CLARA,CA,95050,1649000,4,2.5,SANTA CLARA,2224,3996,1999,8,741,,Active,,,https://www.redfin.com/CA/Santa-Clara/1445-Franklin-St-95050/home/1031519,MLSListings,ML81871462,N,Y,37.3481395,-121.9499552
MLS Listing,,Townhouse,3237 Benton St,SANTA CLARA,CA,95051,849800,4,2.5,SANTA CLARA,1564,721,1962,9,543,520,Active,,,https://www.redfin.com/CA/Santa-Clara/3237-Benton-St-95051/home/1416544,MLSListings,ML81862694,N,Y,37.345573,-121.986023
MLS Listing,,Single Family Residential,1846 Bellomy St,SANTA CLARA,CA,95050,1899888,4,3.0,SANTA CLARA,2908,5048,1994,23,653,,Active,December-11-2021 01:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/Santa-Clara/1846-Bellomy-St-95050/home/1153095,MLSListings,ML81870340,N,Y,37.3412913,-121.951866
MLS Listing,,Townhouse,2745 Ball Pl #5,Santa Clara,CA,95051,1349000,2,2.5,Santa Clara,1209,1400,2021,25,1116,393,Active,December-11-2021 12:00 PM,December-11-2021 04:00 PM,https://www.redfin.com/CA/SANTA-CLARA/2745-BALL-PL-95051/unit-5/home/176530386,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40974265,N,Y,37.3493,-121.9842
MLS Listing,,Single Family Residential,664 Toyon Ave,Sunnyvale,CA,94086,1550000,3,2.0,Ponderosa,1493,5510,1964,29,1038,,Active,,,https://www.redfin.com/CA/Sunnyvale/664-Toyon-Ave-94086/home/1655856,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973756,N,Y,37.3653438,-121.9976496
MLS Listing,,Single Family Residential,1215 N Bascom,San Jose,CA,95128,1490000,3,2.5,San Jose,1900,7500,1949,34,784,,Active,,,https://www.redfin.com/CA/San-Jose/1215-N-Bascom-Ave-95128/home/1612491,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40973515,N,Y,37.3363059,-121.9373339
MLS Listing,,Single Family Residential,910 Wren Ave,SANTA CLARA,CA,95051,1988000,4,2.5,SANTA CLARA,2534,3921,1994,36,785,,Active,December-11-2021 01:30 PM,December-11-2021 04:30 PM,https://www.redfin.com/CA/Santa-Clara/910-Wren-Ave-95051/home/762373,MLSListings,ML81868989,N,Y,37.3420894,-121.996317
MLS Listing,,Single Family Residential,189 Brookside Ave,SANTA CLARA,CA,95050,2995000,4,4.5,SANTA CLARA,2664,14803,2018,37,1124,,Active,,,https://www.redfin.com/CA/Santa-Clara/189-Brookside-Ave-95050/home/1593546,MLSListings,ML81868861,N,Y,37.326768,-121.9635525
MLS Listing,,Single Family Residential,1171 El Camino Real,SANTA CLARA,CA,95050,1148000,2,1.0,SANTA CLARA,864,8788,1910,123,1329,,Active,,,https://www.redfin.com/CA/Santa-Clara/1171-El-Camino-Real-95050/home/682537,MLSListings,ML81857429,N,Y,37.3539878,-121.9492441
